CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.020266525447368622" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.024832352995872498" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.025423021987080574" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.035733684897422791" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.040220394730567932" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.034715611487627029" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.02655+(0.000138235*(log(x+19)*(log(x+18)*(3-(6.35409*log(x+18)))))))+0.094401344656944275" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18))))))))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.967306+(-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18))))))))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.967306+((-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18))))))))-0.17003212869167328)" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.967306+((-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18))))))))-0.050451111048460007)" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.967306+((-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18))))))))-0.049106612801551819)" 
1, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.967306+((-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18))))))))-0.048312284052371979)" 
1, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.967306+((-(6.70244e-06*(log(x+19)*(log(x+18)*(3-(-(86.7443*log(x+18))))))))-0.05583423376083374)" 
