DeepCSV;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.11142909526824951)" 
0, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.15169066190719604)" 
0, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.041821561753749847)" 
0, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.019606834277510643)" 
0, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.01752108708024025)" 
0, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.019571086391806602)" 
0, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.025282552465796471)" 
0, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.03411078080534935)" 
0, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.025981415063142776)" 
0, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.044571638107299805)" 
0, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.41175+((-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18)))))))-0.060676261782646179)" 
0, mujets, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.10455390810966492" 
0, mujets, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.049017086625099182" 
0, mujets, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.043802715837955475" 
0, mujets, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.048927716910839081" 
0, mujets, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.063206382095813751" 
0, mujets, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.085276953876018524" 
0, mujets, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.064953535795211792" 
0, mujets, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.11142909526824951" 
0, mujets, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.15169066190719604" 
0, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.041821561753749847" 
0, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.019606834277510643" 
0, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.01752108708024025" 
0, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.019571086391806602" 
0, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.025282552465796471" 
0, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.03411078080534935" 
0, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.025981415063142776" 
0, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.044571638107299805" 
0, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.41175+(-(0.0170201*(log(x+19)*(log(x+18)*(3-(0.352855*log(x+18))))))))+0.060676261782646179" 
1, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))" 
1, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.940416+(1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))" 
1, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.15881180763244629)" 
1, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.068567253649234772)" 
1, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.940416+((1.91618e-06*(log(x+19)*(log(x+18)*(3-(118.44*log(x+18))))))-0.057851862162351608)" 
